reaction_id	reaction_name	non_gpr_category	gapfill_provenance	blocked_gut_like	fva_min	fva_max	lower_bound_gut_like	upper_bound_gut_like
EX_cpd00098_e0	Choline-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00118_e0	Putrescine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	12.818181818181822	0.0	1000.0
EX_cpd00119_e0	L-Histidine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0629960653931432	4.680781758957656	-2.0	1000.0
EX_cpd00129_e0	L-Proline-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	18.39130434782609	0.0	1000.0
EX_cpd00149_e0	Co2+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0051097278042775	-0.0	-1000.0	1000.0
EX_cpd00156_e0	L-Valine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	20.76923076923072	0.0	1000.0
EX_cpd00161_e0	L-Threonine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	19.78947368421052	0.0	1000.0
EX_cpd00179_e0	Maltose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00224_e0	L-Arabinose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00244_e0	Ni2+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00264_e0	Spermidine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	4.210526315789474	0.0	1000.0
EX_cpd00268_e0	H2S2O3-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd03724_e0	Ferrichrome-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd10516_e0	fe3-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0051097278042779	-0.0	-1000.0	1000.0
EX_cpd00067_e0	H+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-68.87209302325596	49.57894736842054	-1000.0	1000.0
EX_cpd00092_e0	Uracil-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	13.105263157894685	0.0	1000.0
EX_cpd00309_e0	XAN-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	4.049019607843141	0.0	1000.0
EX_cpd00311_e0	Guanosine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	2.7968397291196383	0.0	1000.0
EX_cpd00130_e0	L-Malate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	31.0	0.0	1000.0
EX_cpd00971_e0	Na+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	-1000.0	1000.0
EX_cpd00035_e0	L-Alanine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	31.0	0.0	1000.0
EX_cpd00060_e0	L-Methionine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-2.0	10.112149532710418	-2.0	1000.0
EX_cpd00104_e0	BIOT-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	-1.0	1000.0
EX_cpd00084_e0	L-Cysteine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-2.0	9.941176470588289	-2.0	1000.0
EX_cpd00107_e0	L-Leucine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	16.0	0.0	1000.0
EX_cpd00322_e0	L-Isoleucine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	15.59090909090935	0.0	1000.0
EX_cpd00069_e0	L-Tyrosine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	5.590308370043999	0.0	1000.0
EX_cpd00066_e0	L-Phenylalanine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	5.821100917431181	0.0	1000.0
EX_cpd00054_e0	L-Serine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	22.399999999999977	0.0	1000.0
EX_cpd00013_e0	NH3-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-36.03225806451599	12.0	-1000.0	1000.0
EX_cpd00020_e0	Pyruvate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	30.210526315789597	0.0	1000.0
EX_cpd00139_e0	Glycolate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	0.0071185407924376	0.0	1000.0
EX_cpd00122_e0	N-Acetyl-D-glucosamine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00029_e0	Acetate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-5.0	58.18181818181802	-5.0	1000.0
EX_cpd00117_e0	D-Alanine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	31.0	0.0	1000.0
EX_cpd04098_e0	Arsenite-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00132_e0	L-Asparagine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	11.68292682926824	0.0	1000.0
EX_cpd00063_e0	Ca2+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0051097278042778	-0.0	-1000.0	1000.0
EX_cpd01012_e0	Cd2+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00058_e0	Cu2+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0051097278042775	-0.0	-1000.0	1000.0
EX_cpd10515_e0	Fe2+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-1.2258326563769275	-0.0	-1000.0	1000.0
EX_cpd00047_e0	Formate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	46.18181818181802	0.0	1000.0
EX_cpd00082_e0	D-Fructose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	11.916666666666668	0.0	1000.0
EX_cpd00106_e0	Fumarate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	31.0	0.0	1000.0
EX_cpd00281_e0	GABA-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	10.944444444444484	0.0	1000.0
EX_cpd00108_e0	Galactose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00276_e0	GLUM-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00222_e0	GLCN-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	11.349206349206328	0.0	1000.0
EX_cpd00609_e0	D-Glucarate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00100_e0	Glycerol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	20.0	0.0	1000.0
EX_cpd00033_e0	Glycine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-2.0	25.05882352941171	-2.0	1000.0
EX_cpd00121_e0	L-Inositol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00205_e0	K+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0051097278043243	-0.0	-1000.0	1000.0
EX_cpd00208_e0	LACT-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00159_e0	L-Lactate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-10.0	27.375	-10.0	1000.0
EX_cpd01262_e0	Amylotriose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd03198_e0	Melibiose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00314_e0	D-Mannitol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd11574_e0	Molybdate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd01132_e0	Puromycin-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00396_e0	L-Rhamnose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00588_e0	Sorbitol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	12.333333333333334	0.0	1000.0
EX_cpd00550_e0	D-Serine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	22.399999999999967	0.0	1000.0
EX_cpd00036_e0	Succinate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	29.294117647058822	0.0	1000.0
EX_cpd00076_e0	Sucrose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00065_e0	L-Tryptophan-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	4.1603773584908	0.0	1000.0
EX_cpd00154_e0	Xylose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00221_e0	D-Lactate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	31.0	0.0	1000.0
EX_cpd00653_e0	D-Galactonate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00531_e0	Hg2+-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00573_e0	L-Idonate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	11.34920634920635	0.0	1000.0
EX_cpd01399_e0	Maltotetraose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00254_e0	Mg-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0051097278042779	-0.0	-1000.0	1000.0
EX_cpd00017_e0	S-Adenosyl-L-methionine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	2.531620553359744	0.0	1000.0
EX_cpd04097_e0	Pb-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00185_e0	D-Arabinose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd15494_e0	Maltoheptaose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00794_e0	TRHL-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd11976_e0	Maltodextrin-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00153_e0	Benzoate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00306_e0	Xylitol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00210_e0	Taurine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	17.74074074074074	0.0	1000.0
EX_cpd00380_e0	Itaconate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00152_e0	Agmatine-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	7.528301886792451	0.0	1000.0
EX_cpd00158_e0	CELB-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00180_e0	Oxalate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	0.007118794804569	0.0	1000.0
EX_cpd00138_e0	D-Mannose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd01133_e0	Stachyose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd04065_e0	Clavulanate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00038_e0	GTP-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	2.3690476190476195	0.0	1000.0
EX_cpd02733_e0	Deoxycholate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd01354_e0	beta-Lactose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd03808_e0	Lacto-N-biose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00393_e0	Folate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd90008_e0	Maltotridecaose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00001_e0	H2O-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-26.5	63.19658119658106	-1000.0	1000.0
EX_cpd90005_e0	Maltooctaose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd90007_e0	Maltohexaose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd90006_e0	Maltoundecaose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd22614_e0	sulfoquinovose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd31356_e0	(S)-2,3-Dihydroxypropane-1-sulfonate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00011_e0	CO2-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-24.05405405405412	63.11999999999989	-1000.0	1000.0
EX_cpd00007_e0	O2-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	-0.0	1000.0
EX_cpd01981_e0	5-Methylthio-D-ribose-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	4.210526315789489	0.0	1000.0
EX_cpd00141_e0	Propionate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	36.8	0.0	1000.0
EX_cpd00073_e0	Urea-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd01861_e0	(R)-1,2-Propanediol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00453_e0	1,2-Propanediol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00071_e0	Acetaldehyde-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	51.1538461538462	0.0	1000.0
EX_cpd00150_e0	HCN-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd08021_e0	DMSO-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00450_e0	Methyl sulfide-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00363_e0	Ethanol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	42.66666666666674	0.0	1000.0
EX_cpd00055_e0	Formaldehyde-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00448_e0	D-Glyceraldehyde-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	18.54838709677415	0.0	1000.0
EX_cpd00025_e0	H2O2-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00239_e0	H2S-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	17.64705882352939	0.0	1000.0
EX_cpd11640_e0	H2-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00359_e0	indol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	4.86206896551721	0.0	1000.0
EX_cpd00659_e0	Nitrous oxide-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00418_e0	NO-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00371_e0	Propanal-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00811_e0	(CH3)3NO-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00324_e0	MTTL-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	14.083333333333377	0.0	1000.0
EX_cpd01024_e0	Methane-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00204_e0	CO-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	45.27272727272727	0.0	1000.0
EX_cpd00116_e0	Methanol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd00528_e0	N2-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd11632_e0	hn-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd03662_e0	n-Butanol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	22.66666666666663	0.0	1000.0
EX_cpd00178_e0	Acetone-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd01618_e0	1,3-Propanediol-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	True	0.0	-0.0	0.0	1000.0
EX_cpd05228_e0	Skatole-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	3.9375	0.0	1000.0
rxn05683_c0	Butyrate transport via proton symport, reversible	transport reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-27.2	-0.0	-1000.0	1000.0
bio1	Bacterial Gram-negative biomass reaction	biomass reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	0.7004949341391764	0.0	1000.0
DM_cpd01042_c0	Sink needed for p-cresol	demand reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	0.0023702720666074	0.0	1000.0
EX_cpd00211_e0	Butyrate-e0 Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	27.2	0.0	1000.0
EX_cpd00099_e0	Cl- Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0051097278042779	-0.0	-1000.0	1000.0
EX_cpd00305_e0	Thiamin Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0023733550458473	-0.0	-1.0	1000.0
EX_cpd00220_e0	Riboflavin Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.004746710091683	1.8302752293577984	-1.0	1000.0
EX_cpd00133_e0	Niacinamide Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-1.0	6.532467532467531	-1.0	1000.0
EX_cpd00644_e0	Pantothenate Exchange	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-0.0047467100917675	10.23076923076923	-1.0	1000.0
EX_cpd11416_c0	EX cpd11416 c0	exchange reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	0.7004949341391764	0.0	1000.0
rxn00077_c0	ATP:NAD+ 2'-phosphotransferase	unresolved non-GPR reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	49.24999999999999	0.0	1000.0
rxn00100_c0	ATP:dephospho-CoA 3'-phosphotransferase	unresolved non-GPR reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	0.0047467100916829	0.0	1000.0
rxn00102_c0	carbonate hydro-lyase (carbon-dioxide-forming)	unresolved non-GPR reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-49.25000000000003	-0.0	-1000.0	1000.0
rxn00137_c0	Adenosine 3',5'-bisphosphate 3'-phosphohydrolase	unresolved non-GPR reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	0.0023733550458415	0.0	1000.0
rxn00187_c0	L-Glutamate:ammonia ligase (ADP-forming)	unresolved non-GPR reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	49.25000000000048	0.0	1000.0
rxn00224_c0	protoheme ferro-lyase (protoporphyrin-forming)	unresolved non-GPR reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	1.2258326563769293	-1000.0	1000.0
rxn00256_c0	acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing)	unresolved non-GPR reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	-18.461538461538478	-0.0	-1000.0	0.0
rxn00299_c0	GTP 7,8-8,9-dihydrolase	unresolved non-GPR reaction	Not assignable reaction-by-reaction from available summary log; see gapseq gap-filling provenance file.	False	0.0	0.0071200651375238	0.0	1000.0
